"Setup Grp. From","Plant","Plant Name","Setup Grp. To","Duration","SKU_from","SKU_to","volume_SKU_to","volume_SKU_from","weighted_mean","weighted_dev","Syrup #Components","SetupMin","SetupMax"
"202663","0298","Karlsruhe","203029",180,"500MLALCNN12X1 MNSTR ENG THE DOC-KO EXPO","500MLALCNN12X1 MNSTR ENRGY JC MNG L EXPO",1181727.001,638770.998,6.99748495535803,11.4286540483241,11,60,480
"202663","0298","Karlsruhe","203413",180,"500MLALCNN12X1 MNSTR ENG THE DOC-KO EXPO","500MLALCNN12X1 MNSTRJCDMNRCH-KO EXPO",300063,638770.998,6.99748495535803,11.4286540483241,11,60,480
"202663","0298","Karlsruhe","203276",180,"500MLALCNN12X1 MNSTR ENG THE DOC-KO EXPO","500MLALCNN12X1 MONSTER ENRGY PCFCPN EXPO",489918.999,638770.998,6.99748495535803,11.4286540483241,11,60,480
"202663","0298","Karlsruhe","202765",180,"500MLALCNN12X1 MNSTR ENG THE DOC-KO EXPO","500MLALCNN12X1 MNSTR ENG ULTRA CITR EXPO",78579.001,638770.998,6.99748495535803,11.4286540483241,11,60,480
"202663","0298","Karlsruhe","203346",480,"500MLALCNN12X1 MNSTR ENG THE DOC-KO EXPO","330MLALCNN1X24 FANTALMNELDRFLWR",99732.001,638770.998,6.99748495535803,11.4286540483241,11,60,480
"202663","0298","Karlsruhe","202624",180,"500MLALCNN12X1 MNSTR ENG THE DOC-KO EXPO","500MLALCNN12X1 MNSTR ASALT-KO EXPO",518577.999,638770.998,6.99748495535803,11.4286540483241,11,60,480
"202663","0298","Karlsruhe","203242",180,"500MLALCNN12X1 MNSTR ENG THE DOC-KO EXPO","330MLALCNN1X24 Fanta Kw Strby",100298,638770.998,6.99748495535803,11.4286540483241,11,60,480
"202663","0298","Karlsruhe","203277",180,"500MLALCNN12X1 MNSTR ENG THE DOC-KO EXPO","500MLALCNN12X1 Mnstr Ener- KO EXPO",47752,638770.998,6.99748495535803,11.4286540483241,11,60,480
"202663","0298","Karlsruhe","202625",180,"500MLALCNN12X1 MNSTR ENG THE DOC-KO EXPO","500MLALCNN12X1 MNSTR ENER ABSTLY ZE EXPO",573812,638770.998,6.99748495535803,11.4286540483241,11,60,480
"202663","0298","Karlsruhe","203378",180,"500MLALCNN12X1 MNSTR ENG THE DOC-KO EXPO","500MLALCNN10X1 MONSTER ENRGY PCFCPN EXPO",156487,638770.998,6.99748495535803,11.4286540483241,11,60,480
"202663","0298","Karlsruhe","203347",480,"500MLALCNN12X1 MNSTR ENG THE DOC-KO EXPO","330MLALCNN10X1 Coke EXPO",106944,638770.998,6.99748495535803,11.4286540483241,11,60,480
"202663","0298","Karlsruhe","203379",180,"500MLALCNN12X1 MNSTR ENG THE DOC-KO EXPO","500MLALCNN10X1 MONSTER ENRGY PCFCPN EXPO",239705,638770.998,6.99748495535803,11.4286540483241,11,60,480
"202663","0298","Karlsruhe","202619",180,"500MLALCNN12X1 MNSTR ENG THE DOC-KO EXPO","500MLALCNN1X24 MNSTR ENG ZERO ULTRA EXPO",516060.998,638770.998,6.99748495535803,11.4286540483241,11,60,480
"202663","0298","Karlsruhe","200373",480,"500MLALCNN12X1 MNSTR ENG THE DOC-KO EXPO","330MLALCNN10X48 Coke",36356.001,638770.998,6.99748495535803,11.4286540483241,11,60,480
"202663","0298","Karlsruhe","202626",180,"500MLALCNN12X1 MNSTR ENG THE DOC-KO EXPO","500MLALCNN12X1 MNSTR ENG DUB BAL BL EXPO",432007.001,638770.998,6.99748495535803,11.4286540483241,11,60,480
"202663","0298","Karlsruhe","203064",480,"500MLALCNN12X1 MNSTR ENG THE DOC-KO EXPO","330MLALCNN1X24 Fanta Exotic",1391980.001,638770.998,6.99748495535803,11.4286540483241,11,60,480
"202663","0298","Karlsruhe","203275",180,"500MLALCNN12X1 MNSTR ENG THE DOC-KO EXPO","500MLALCNN12X1 MNSTR ULTRA PRDISE-K EXPO",449423,638770.998,6.99748495535803,11.4286540483241,11,60,480
"202663","0298","Karlsruhe","203171",180,"500MLALCNN12X1 MNSTR ENG THE DOC-KO EXPO","568MLALCNN12X1 Mnstr Ener- KO EXPO",981984.25,638770.998,6.99748495535803,11.4286540483241,11,60,480
"202663","0298","Karlsruhe","203285",60,"500MLALCNN12X1 MNSTR ENG THE DOC-KO EXPO","500MLALCNN12X1 MNSTR ENG THE DOC-KO EXPO",14078,638770.998,6.99748495535803,11.4286540483241,11,60,480
"202663","0298","Karlsruhe","203214",180,"500MLALCNN12X1 MNSTR ENG THE DOC-KO EXPO","568MLALCNN12X1 MNSTR ENG ZERO ULTRA EXPO",283344,638770.998,6.99748495535803,11.4286540483241,11,60,480
"202663","0298","Karlsruhe","203235",180,"500MLALCNN12X1 MNSTR ENG THE DOC-KO EXPO","330MLALCNN1X24 Fanta Exotic Frt Pnch",304913,638770.998,6.99748495535803,11.4286540483241,11,60,480
"202663","0298","Karlsruhe","203396",180,"500MLALCNN12X1 MNSTR ENG THE DOC-KO EXPO","500MLALCNN12X1 MNSTRENRGYULTRFSTA-K EXPO",306298.999,638770.998,6.99748495535803,11.4286540483241,11,60,480
"202663","0298","Karlsruhe","202949",180,"500MLALCNN12X1 MNSTR ENG THE DOC-KO EXPO","500MLALCNN12X1 MNSTR ENG ULTRA VIOL EXPO",166486,638770.998,6.99748495535803,11.4286540483241,11,60,480
"202663","0298","Karlsruhe","202598",180,"500MLALCNN12X1 MNSTR ENG THE DOC-KO EXPO","500MLALCNN1X24 Mnstr Ener- KO EXPO",1535973,638770.998,6.99748495535803,11.4286540483241,11,60,480
"202672","0280","Lüneburg","203076",360,"1LPLBTN4X1 VIO BIO LM ORNGMNGPSNFRT","500MLPLBTN18X1 VIO BIO LMLIMEWCCMBERTSTE",4392,358848,8.26168395712157,9.31700592791108,4,65,360
"202672","0280","Lüneburg","203230",360,"1LPLBTN4X1 VIO BIO LM ORNGMNGPSNFRT","500MLPLBTN18X1 VIO SCHORLE APL",46512,358848,8.26168395712157,9.31700592791108,4,65,360
"202672","0280","Lüneburg","203260",65,"1LPLBTN4X1 VIO BIO LM ORNGMNGPSNFRT","1LPLBTN4X1 VIO BIO LIMOLTDRKBERRIES",89488,358848,8.26168395712157,9.31700592791108,4,65,360
"202672","0280","Lüneburg","202673",65,"1LPLBTN4X1 VIO BIO LM ORNGMNGPSNFRT","1LPLBTN4X1 VIO BIO LM LMN MNT",349328,358848,8.26168395712157,9.31700592791108,4,65,360
"202672","0280","Lüneburg","202292",360,"1LPLBTN4X1 VIO BIO LM ORNGMNGPSNFRT","500MLPLBTN18X1 VIO BIO ORNG",270648,358848,8.26168395712157,9.31700592791108,4,65,360
"202672","0280","Lüneburg","202294",65,"1LPLBTN4X1 VIO BIO LM ORNGMNGPSNFRT","1LPLBTN4X1 VIO BIO ORNG",859040,358848,8.26168395712157,9.31700592791108,4,65,360
"202672","0280","Lüneburg","203441",65,"1LPLBTN4X1 VIO BIO LM ORNGMNGPSNFRT","500MLPLBTN18X1 VIOBIOLMDRKBRRS",39600,358848,8.26168395712157,9.31700592791108,4,65,360
"202672","0280","Lüneburg","202672",0,"1LPLBTN4X1 VIO BIO LM ORNGMNGPSNFRT","1LPLBTN4X1 VIO BIO LM ORNGMNGPSNFRT",358848,358848,8.26168395712157,9.31700592791108,4,65,360
"202672","0280","Lüneburg","203075",65,"1LPLBTN4X1 VIO BIO LM ORNGMNGPSNFRT","1LPLBTN4X1 VIO BIO LMLIMEWCCMBERTSTE",111328,358848,8.26168395712157,9.31700592791108,4,65,360
"202672","0280","Lüneburg","202918",65,"1LPLBTN4X1 VIO BIO LM ORNGMNGPSNFRT","1LPLBTN4X1 VIO BIO LIMO LT GNGR",41104,358848,8.26168395712157,9.31700592791108,4,65,360
"202672","0280","Lüneburg","202290",65,"1LPLBTN4X1 VIO BIO LM ORNGMNGPSNFRT","1LPLBTN4X1 VIO BIO L/L",824880,358848,8.26168395712157,9.31700592791108,4,65,360
"202672","0280","Lüneburg","203440",360,"1LPLBTN4X1 VIO BIO LM ORNGMNGPSNFRT","1LPLBTN4X1 VIOBIOLMELDRFLWR",138768,358848,8.26168395712157,9.31700592791108,4,65,360
"202672","0280","Lüneburg","202676",360,"1LPLBTN4X1 VIO BIO LM ORNGMNGPSNFRT","500MLPLBTN18X1 VIO BIO LM LMN MNT",59688,358848,8.26168395712157,9.31700592791108,4,65,360
"202672","0280","Lüneburg","202297",360,"1LPLBTN4X1 VIO BIO LM ORNGMNGPSNFRT","500MLPLBTN18X1 VIO BIO L/L",249408,358848,8.26168395712157,9.31700592791108,4,65,360
"202672","0280","Lüneburg","203439",360,"1LPLBTN4X1 VIO BIO LM ORNGMNGPSNFRT","1LPLBTN4X1 VIOBIOLMDRKBRRS",259504,358848,8.26168395712157,9.31700592791108,4,65,360
"202672","0280","Lüneburg","203258",360,"1LPLBTN4X1 VIO BIO LM ORNGMNGPSNFRT","500MLPLBTN18X1 VIO BIO LIMOLTDRKBERRIES",13464,358848,8.26168395712157,9.31700592791108,4,65,360
"202672","0280","Lüneburg","202919",65,"1LPLBTN4X1 VIO BIO LM ORNGMNGPSNFRT","1LPLBTN4X1 VIO BIO LIMO LT HERBAL",50512,358848,8.26168395712157,9.31700592791108,4,65,360
"202673","0280","Lüneburg","202672",95,"1LPLBTN4X1 VIO BIO LM LMN MNT","1LPLBTN4X1 VIO BIO LM ORNGMNGPSNFRT",358848,349328,9.38400177514837,9.95799327939998,3,65,360
"202673","0280","Lüneburg","203439",360,"1LPLBTN4X1 VIO BIO LM LMN MNT","1LPLBTN4X1 VIOBIOLMDRKBRRS",259504,349328,9.38400177514837,9.95799327939998,3,65,360
"202673","0280","Lüneburg","202919",95,"1LPLBTN4X1 VIO BIO LM LMN MNT","1LPLBTN4X1 VIO BIO LIMO LT HERBAL",50512,349328,9.38400177514837,9.95799327939998,3,65,360
"202673","0280","Lüneburg","203230",360,"1LPLBTN4X1 VIO BIO LM LMN MNT","500MLPLBTN18X1 VIO SCHORLE APL",46512,349328,9.38400177514837,9.95799327939998,3,65,360
"202673","0280","Lüneburg","202673",0,"1LPLBTN4X1 VIO BIO LM LMN MNT","1LPLBTN4X1 VIO BIO LM LMN MNT",349328,349328,9.38400177514837,9.95799327939998,3,65,360
"202673","0280","Lüneburg","202676",360,"1LPLBTN4X1 VIO BIO LM LMN MNT","500MLPLBTN18X1 VIO BIO LM LMN MNT",59688,349328,9.38400177514837,9.95799327939998,3,65,360
"202673","0280","Lüneburg","202918",95,"1LPLBTN4X1 VIO BIO LM LMN MNT","1LPLBTN4X1 VIO BIO LIMO LT GNGR",41104,349328,9.38400177514837,9.95799327939998,3,65,360
"202673","0280","Lüneburg","203076",360,"1LPLBTN4X1 VIO BIO LM LMN MNT","500MLPLBTN18X1 VIO BIO LMLIMEWCCMBERTSTE",4392,349328,9.38400177514837,9.95799327939998,3,65,360
"202673","0280","Lüneburg","203258",360,"1LPLBTN4X1 VIO BIO LM LMN MNT","500MLPLBTN18X1 VIO BIO LIMOLTDRKBERRIES",13464,349328,9.38400177514837,9.95799327939998,3,65,360
"202673","0280","Lüneburg","203075",95,"1LPLBTN4X1 VIO BIO LM LMN MNT","1LPLBTN4X1 VIO BIO LMLIMEWCCMBERTSTE",111328,349328,9.38400177514837,9.95799327939998,3,65,360
"202673","0280","Lüneburg","202294",95,"1LPLBTN4X1 VIO BIO LM LMN MNT","1LPLBTN4X1 VIO BIO ORNG",859040,349328,9.38400177514837,9.95799327939998,3,65,360
"202673","0280","Lüneburg","202290",95,"1LPLBTN4X1 VIO BIO LM LMN MNT","1LPLBTN4X1 VIO BIO L/L",824880,349328,9.38400177514837,9.95799327939998,3,65,360
"202673","0280","Lüneburg","203260",95,"1LPLBTN4X1 VIO BIO LM LMN MNT","1LPLBTN4X1 VIO BIO LIMOLTDRKBERRIES",89488,349328,9.38400177514837,9.95799327939998,3,65,360
"202673","0280","Lüneburg","202297",360,"1LPLBTN4X1 VIO BIO LM LMN MNT","500MLPLBTN18X1 VIO BIO L/L",249408,349328,9.38400177514837,9.95799327939998,3,65,360
"202673","0280","Lüneburg","203440",360,"1LPLBTN4X1 VIO BIO LM LMN MNT","1LPLBTN4X1 VIOBIOLMELDRFLWR",138768,349328,9.38400177514837,9.95799327939998,3,65,360
"202673","0280","Lüneburg","203441",95,"1LPLBTN4X1 VIO BIO LM LMN MNT","500MLPLBTN18X1 VIOBIOLMDRKBRRS",39600,349328,9.38400177514837,9.95799327939998,3,65,360
"202673","0280","Lüneburg","202292",360,"1LPLBTN4X1 VIO BIO LM LMN MNT","500MLPLBTN18X1 VIO BIO ORNG",270648,349328,9.38400177514837,9.95799327939998,3,65,360
"202676","0280","Lüneburg","203260",360,"500MLPLBTN18X1 VIO BIO LM LMN MNT","1LPLBTN4X1 VIO BIO LIMOLTDRKBERRIES",89488,59688,16.7696291454175,26.0631063094694,3,75,360
"202676","0280","Lüneburg","202918",360,"500MLPLBTN18X1 VIO BIO LM LMN MNT","1LPLBTN4X1 VIO BIO LIMO LT GNGR",41104,59688,16.7696291454175,26.0631063094694,3,75,360
"202676","0280","Lüneburg","203439",105,"500MLPLBTN18X1 VIO BIO LM LMN MNT","1LPLBTN4X1 VIOBIOLMDRKBRRS",259504,59688,16.7696291454175,26.0631063094694,3,75,360
"202676","0280","Lüneburg","202297",105,"500MLPLBTN18X1 VIO BIO LM LMN MNT","500MLPLBTN18X1 VIO BIO L/L",249408,59688,16.7696291454175,26.0631063094694,3,75,360
"202676","0280","Lüneburg","203230",105,"500MLPLBTN18X1 VIO BIO LM LMN MNT","500MLPLBTN18X1 VIO SCHORLE APL",46512,59688,16.7696291454175,26.0631063094694,3,75,360
"202676","0280","Lüneburg","202676",0,"500MLPLBTN18X1 VIO BIO LM LMN MNT","500MLPLBTN18X1 VIO BIO LM LMN MNT",59688,59688,16.7696291454175,26.0631063094694,3,75,360
"202676","0280","Lüneburg","203076",105,"500MLPLBTN18X1 VIO BIO LM LMN MNT","500MLPLBTN18X1 VIO BIO LMLIMEWCCMBERTSTE",4392,59688,16.7696291454175,26.0631063094694,3,75,360
"202676","0280","Lüneburg","202919",360,"500MLPLBTN18X1 VIO BIO LM LMN MNT","1LPLBTN4X1 VIO BIO LIMO LT HERBAL",50512,59688,16.7696291454175,26.0631063094694,3,75,360
"202676","0280","Lüneburg","203441",105,"500MLPLBTN18X1 VIO BIO LM LMN MNT","500MLPLBTN18X1 VIOBIOLMDRKBRRS",39600,59688,16.7696291454175,26.0631063094694,3,75,360
"202676","0280","Lüneburg","202292",105,"500MLPLBTN18X1 VIO BIO LM LMN MNT","500MLPLBTN18X1 VIO BIO ORNG",270648,59688,16.7696291454175,26.0631063094694,3,75,360
"202676","0280","Lüneburg","202290",360,"500MLPLBTN18X1 VIO BIO LM LMN MNT","1LPLBTN4X1 VIO BIO L/L",824880,59688,16.7696291454175,26.0631063094694,3,75,360
"202676","0280","Lüneburg","202294",360,"500MLPLBTN18X1 VIO BIO LM LMN MNT","1LPLBTN4X1 VIO BIO ORNG",859040,59688,16.7696291454175,26.0631063094694,3,75,360
"202676","0280","Lüneburg","203075",360,"500MLPLBTN18X1 VIO BIO LM LMN MNT","1LPLBTN4X1 VIO BIO LMLIMEWCCMBERTSTE",111328,59688,16.7696291454175,26.0631063094694,3,75,360
"202676","0280","Lüneburg","202672",360,"500MLPLBTN18X1 VIO BIO LM LMN MNT","1LPLBTN4X1 VIO BIO LM ORNGMNGPSNFRT",358848,59688,16.7696291454175,26.0631063094694,3,75,360
"202676","0280","Lüneburg","203440",105,"500MLPLBTN18X1 VIO BIO LM LMN MNT","1LPLBTN4X1 VIOBIOLMELDRFLWR",138768,59688,16.7696291454175,26.0631063094694,3,75,360
"202676","0280","Lüneburg","203258",105,"500MLPLBTN18X1 VIO BIO LM LMN MNT","500MLPLBTN18X1 VIO BIO LIMOLTDRKBERRIES",13464,59688,16.7696291454175,26.0631063094694,3,75,360
"202676","0280","Lüneburg","202673",360,"500MLPLBTN18X1 VIO BIO LM LMN MNT","1LPLBTN4X1 VIO BIO LM LMN MNT",349328,59688,16.7696291454175,26.0631063094694,3,75,360
"202711","0281","Köln","200820",30,"5LCDBBN1X1 Coke Zero POM","20LCDBBN1X1 FANTA ORG MCDO",97591,32123,1.60991684080969,2.05623002382855,5,5,120
"202711","0281","Köln","202711",0,"5LCDBBN1X1 Coke Zero POM","5LCDBBN1X1 Coke Zero POM",32123,32123,1.60991684080969,2.05623002382855,5,5,120
"202711","0281","Köln","203227",120,"5LCDBBN1X1 Coke Zero POM","18LCDBBN1X1 FIS SWTNER EXPO",13534,32123,1.60991684080969,2.05623002382855,5,5,120
"202711","0281","Köln","200903",30,"5LCDBBN1X1 Coke Zero POM","10LCDBBN1X1 Sprite MCDO",10878,32123,1.60991684080969,2.05623002382855,5,5,120
"202711","0281","Köln","200402",30,"5LCDBBN1X1 Coke Zero POM","10LCDBBN1X1 Coke lt POM",48385,32123,1.60991684080969,2.05623002382855,5,5,120
"202711","0281","Köln","201722",5,"5LCDBBN1X1 Coke Zero POM","5LCDBBN1X1 Coke Zero MCDO",267706,32123,1.60991684080969,2.05623002382855,5,5,120
"202711","0281","Köln","202737",120,"5LCDBBN1X1 Coke Zero POM","18LCDBBN1X1 FIS SWTNER POM",64867,32123,1.60991684080969,2.05623002382855,5,5,120
"202711","0281","Köln","201525",30,"5LCDBBN1X1 Coke Zero POM","10LCDBBN1X1 Coke POM",41643,32123,1.60991684080969,2.05623002382855,5,5,120
"202711","0281","Köln","200818",30,"5LCDBBN1X1 Coke Zero POM","20LCDBBN1X1 Sprite MCDO",78724,32123,1.60991684080969,2.05623002382855,5,5,120
"202711","0281","Köln","200901",30,"5LCDBBN1X1 Coke Zero POM","10LCDBBN1X1 Coke lt MCDO",13623,32123,1.60991684080969,2.05623002382855,5,5,120
"202711","0281","Köln","202989",30,"5LCDBBN1X1 Coke Zero POM","5LCDBBN1X1 FANTA SPLSH ORG POM",51782,32123,1.60991684080969,2.05623002382855,5,5,120
"202711","0281","Köln","201200",180,"5LCDBBN1X1 Coke Zero POM","5LCDBBN1X1 Lift Apl POM",24837,32123,1.60991684080969,2.05623002382855,5,5,120
"202711","0281","Köln","200817",30,"5LCDBBN1X1 Coke Zero POM","20LCDBBN1X1 Coke MCDO",395074,32123,1.60991684080969,2.05623002382855,5,5,120
"202711","0281","Köln","202306",30,"5LCDBBN1X1 Coke Zero POM","10LCDBBN1X1 Coke lt POM",2555,32123,1.60991684080969,2.05623002382855,5,5,120
"202711","0281","Köln","200405",30,"5LCDBBN1X1 Coke Zero POM","10LCDBBN1X1 Sprite POM",106540,32123,1.60991684080969,2.05623002382855,5,5,120
"202711","0281","Köln","202854",180,"5LCDBBN1X1 Coke Zero POM","5LCDBBN1X1 FUZE TEA LMN-KO POM",73679,32123,1.60991684080969,2.05623002382855,5,5,120
"202711","0281","Köln","202583",30,"5LCDBBN1X1 Coke Zero POM","10LCDBBN1X1 Mezzo Speciality Mix POM",5649,32123,1.60991684080969,2.05623002382855,5,5,120
"202711","0281","Köln","203414",120,"5LCDBBN1X1 Coke Zero POM","18LCDBBN1X1 FIS SWTNER EXPO",4920,32123,1.60991684080969,2.05623002382855,5,5,120
"202711","0281","Köln","202990",30,"5LCDBBN1X1 Coke Zero POM","10LCDBBN1X1 FANTA SPLSH ORG POM",83773,32123,1.60991684080969,2.05623002382855,5,5,120
"202711","0281","Köln","203232",120,"5LCDBBN1X1 Coke Zero POM","18LCDBBN1X1 FIS SWTNER EXPO",3680,32123,1.60991684080969,2.05623002382855,5,5,120
"202711","0281","Köln","200819",30,"5LCDBBN1X1 Coke Zero POM","20LCDBBN1X1 Coke lt MCDO",44024,32123,1.60991684080969,2.05623002382855,5,5,120
"202711","0281","Köln","200064",30,"5LCDBBN1X1 Coke Zero POM","20LCDBBN1X1 Coke POM",193300,32123,1.60991684080969,2.05623002382855,5,5,120
"202711","0281","Köln","200902",30,"5LCDBBN1X1 Coke Zero POM","10LCDBBN1X1 FANTA ORG MCDO",12367,32123,1.60991684080969,2.05623002382855,5,5,120
"202711","0281","Köln","201190",30,"5LCDBBN1X1 Coke Zero POM","10LCDBBN1X1 Coke Zero POM",59603,32123,1.60991684080969,2.05623002382855,5,5,120
"202723","0280","Lüneburg","202723",0,"1LPLBTN6X1 VIO BY APOLLINARIS","1LPLBTN6X1 VIO BY APOLLINARIS",219828,219828,6.54626602646677,6.59905597737778,NA,30,150
"202723","0280","Lüneburg","200032",120,"1LPLBTN6X1 VIO BY APOLLINARIS","1.5LPLBTN6X1 VIO BY APOLLINARIS",1498728,219828,6.54626602646677,6.59905597737778,NA,30,150
"202723","0280","Lüneburg","200030",120,"1LPLBTN6X1 VIO BY APOLLINARIS","500MLPLBTN18X1 VIO BY APOLLINARIS",549288,219828,6.54626602646677,6.59905597737778,NA,30,150
"202723","0280","Lüneburg","200029",120,"1LPLBTN6X1 VIO BY APOLLINARIS","1.5LPLBTN1X6 VIO BY APOLLINARIS",1162496,219828,6.54626602646677,6.59905597737778,NA,30,150
"202723","0280","Lüneburg","200030",150,"1LPLBTN6X1 VIO BY APOLLINARIS","500MLPLBTN18X1 VIO BY APOLLINARIS",549288,219828,6.54626602646677,6.59905597737778,NA,30,150
"202723","0280","Lüneburg","200479",120,"1LPLBTN6X1 VIO BY APOLLINARIS","1.5LPLBTN6X40 VIO BY APOLLINARIS",36256,219828,6.54626602646677,6.59905597737778,NA,30,150
"202723","0280","Lüneburg","202725",70,"1LPLBTN6X1 VIO BY APOLLINARIS","1LPLBTN6X1 VIO BY APOLINRISMDM(CARB)",102228,219828,6.54626602646677,6.59905597737778,NA,30,150
"202723","0280","Lüneburg","202726",120,"1LPLBTN6X1 VIO BY APOLLINARIS","500MLPLBTN18X1 VIOSPRITZIG",238752,219828,6.54626602646677,6.59905597737778,NA,30,150
"202723","0280","Lüneburg","203487",120,"1LPLBTN6X1 VIO BY APOLLINARIS","1.5LPLBTN6X1 VIOSPRITZIG",116060,219828,6.54626602646677,6.59905597737778,NA,30,150
"202723","0280","Lüneburg","200031",150,"1LPLBTN6X1 VIO BY APOLLINARIS","500MLPLBTN6X3 VIO BY APOLLINARIS",257760,219828,6.54626602646677,6.59905597737778,NA,30,150
"202723","0280","Lüneburg","201633",120,"1LPLBTN6X1 VIO BY APOLLINARIS","500MLPLBTN18X1 VIO BY APOLINRISMDM(CARB)",1222632,219828,6.54626602646677,6.59905597737778,NA,30,150
"202723","0280","Lüneburg","200030",120,"1LPLBTN6X1 VIO BY APOLLINARIS","500MLPLBTN18X1 VIO BY APOLLINARIS",1234224,219828,6.54626602646677,6.59905597737778,NA,30,150
"202723","0280","Lüneburg","200032",150,"1LPLBTN6X1 VIO BY APOLLINARIS","1.5LPLBTN6X1 VIO BY APOLLINARIS",1498728,219828,6.54626602646677,6.59905597737778,NA,30,150
"202723","0280","Lüneburg","201652",120,"1LPLBTN6X1 VIO BY APOLLINARIS","1.5LPLBTN1X6 VIO BY APOLINRISMDM(CARB)",282688,219828,6.54626602646677,6.59905597737778,NA,30,150
"202723","0280","Lüneburg","201636",120,"1LPLBTN6X1 VIO BY APOLLINARIS","1.5LPLBTN6X1 VIO BY APOLINRISMDM(CARB)",768056,219828,6.54626602646677,6.59905597737778,NA,30,150
"202723","0280","Lüneburg","200030",150,"1LPLBTN6X1 VIO BY APOLLINARIS","500MLPLBTN18X1 VIO BY APOLLINARIS",1234224,219828,6.54626602646677,6.59905597737778,NA,30,150
"202723","0280","Lüneburg","203490",120,"1LPLBTN6X1 VIO BY APOLLINARIS","1.5LPLBTN1X6 VIOSPRITZIG",57664,219828,6.54626602646677,6.59905597737778,NA,30,150
"202723","0280","Lüneburg","200479",150,"1LPLBTN6X1 VIO BY APOLLINARIS","1.5LPLBTN6X40 VIO BY APOLLINARIS",36256,219828,6.54626602646677,6.59905597737778,NA,30,150
"202725","0280","Lüneburg","203490",120,"1LPLBTN6X1 VIO BY APOLINRISMDM(CARB)","1.5LPLBTN1X6 VIOSPRITZIG",57664,102228,9.07897411245566,8.7158336382683,NA,70,150
"202725","0280","Lüneburg","200029",120,"1LPLBTN6X1 VIO BY APOLINRISMDM(CARB)","1.5LPLBTN1X6 VIO BY APOLLINARIS",1162496,102228,9.07897411245566,8.7158336382683,NA,70,150
"202725","0280","Lüneburg","201636",120,"1LPLBTN6X1 VIO BY APOLINRISMDM(CARB)","1.5LPLBTN6X1 VIO BY APOLINRISMDM(CARB)",768056,102228,9.07897411245566,8.7158336382683,NA,70,150
"202725","0280","Lüneburg","200030",120,"1LPLBTN6X1 VIO BY APOLINRISMDM(CARB)","500MLPLBTN18X1 VIO BY APOLLINARIS",549288,102228,9.07897411245566,8.7158336382683,NA,70,150
"202725","0280","Lüneburg","200032",120,"1LPLBTN6X1 VIO BY APOLINRISMDM(CARB)","1.5LPLBTN6X1 VIO BY APOLLINARIS",1498728,102228,9.07897411245566,8.7158336382683,NA,70,150
"202725","0280","Lüneburg","203487",120,"1LPLBTN6X1 VIO BY APOLINRISMDM(CARB)","1.5LPLBTN6X1 VIOSPRITZIG",116060,102228,9.07897411245566,8.7158336382683,NA,70,150
"202725","0280","Lüneburg","201633",120,"1LPLBTN6X1 VIO BY APOLINRISMDM(CARB)","500MLPLBTN18X1 VIO BY APOLINRISMDM(CARB)",1222632,102228,9.07897411245566,8.7158336382683,NA,70,150
"202725","0280","Lüneburg","200479",120,"1LPLBTN6X1 VIO BY APOLINRISMDM(CARB)","1.5LPLBTN6X40 VIO BY APOLLINARIS",36256,102228,9.07897411245566,8.7158336382683,NA,70,150
"202725","0280","Lüneburg","202725",0,"1LPLBTN6X1 VIO BY APOLINRISMDM(CARB)","1LPLBTN6X1 VIO BY APOLINRISMDM(CARB)",102228,102228,9.07897411245566,8.7158336382683,NA,70,150
"202725","0280","Lüneburg","200030",120,"1LPLBTN6X1 VIO BY APOLINRISMDM(CARB)","500MLPLBTN18X1 VIO BY APOLLINARIS",1234224,102228,9.07897411245566,8.7158336382683,NA,70,150
"202725","0280","Lüneburg","202723",70,"1LPLBTN6X1 VIO BY APOLINRISMDM(CARB)","1LPLBTN6X1 VIO BY APOLLINARIS",219828,102228,9.07897411245566,8.7158336382683,NA,70,150
"202725","0280","Lüneburg","201652",150,"1LPLBTN6X1 VIO BY APOLINRISMDM(CARB)","1.5LPLBTN1X6 VIO BY APOLINRISMDM(CARB)",282688,102228,9.07897411245566,8.7158336382683,NA,70,150
"202725","0280","Lüneburg","202726",120,"1LPLBTN6X1 VIO BY APOLINRISMDM(CARB)","500MLPLBTN18X1 VIOSPRITZIG",238752,102228,9.07897411245566,8.7158336382683,NA,70,150
"202726","0280","Lüneburg","201633",40,"500MLPLBTN18X1 VIOSPRITZIG","500MLPLBTN18X1 VIO BY APOLINRISMDM(CARB)",1222632,238752,7.01583574459431,7.5147045833523,NA,40,150
"202726","0280","Lüneburg","200479",120,"500MLPLBTN18X1 VIOSPRITZIG","1.5LPLBTN6X40 VIO BY APOLLINARIS",36256,238752,7.01583574459431,7.5147045833523,NA,40,150
"202726","0280","Lüneburg","203487",120,"500MLPLBTN18X1 VIOSPRITZIG","1.5LPLBTN6X1 VIOSPRITZIG",116060,238752,7.01583574459431,7.5147045833523,NA,40,150
"202726","0280","Lüneburg","202725",120,"500MLPLBTN18X1 VIOSPRITZIG","1LPLBTN6X1 VIO BY APOLINRISMDM(CARB)",102228,238752,7.01583574459431,7.5147045833523,NA,40,150
"202726","0280","Lüneburg","200032",120,"500MLPLBTN18X1 VIOSPRITZIG","1.5LPLBTN6X1 VIO BY APOLLINARIS",1498728,238752,7.01583574459431,7.5147045833523,NA,40,150
